,session_id,age,tracing_item,pre_tran,post_tran,rotate,translate,scale,norm_r,norm_t,norm_s,spatial
81,e11532557578120,7,this shape,0.049653057009,0.0216788109392,0.00279926,0.0460251,0.053267928637302023,-0.79977186563179503,-0.40933154478418121,-0.50694175435583344,-1.7160451647718096
82,e11532557578120,7,this circle,0.05324620381,0.0421332269907,0.0454964,0.204021,0.32298835130779069,0.14774543042405219,1.5724566797471933,0.66303435533864441,2.3832364655098899
83,e11532558017061,6,this square,0.0453923344612,0.0228865239769,0.00304281,0.0211522,0.10149127390253823,-0.79436715320896856,-0.72131988197018471,-0.29776159168494098,-1.8134486268640941
84,e11532558017061,6,this shape,0.0688046887517,0.0574985221028,0.0220374,0.0333823,0.17028266893177368,-0.37284807535934456,-0.56791368552076871,0.00063735022642762737,-0.94012441065368568
85,e11532558017061,6,this circle,0.0544703230262,0.0388559214771,0.0567327,0.415672,0.51327995006983418,0.39709464787580145,4.2272551335397637,1.4884691600999744,6.1128189415155392
86,e11532559138714,5,this square,0.0370510518551,0.0281528774649,0.0481696,0.00982395,0.10477913340875417,0.20706711863669552,-0.86341321807303062,-0.28349972365055792,-0.93984582308689291
87,e11532559138714,5,this shape,0.0647416338325,0.0534212701023,0.0506949,0.0191961,0.067878719815605143,0.26310746860239465,-0.74585535036364425,-0.44356399284597114,-0.92631187460722075
88,e11532559138714,5,this circle,0.0500291362405,0.0348693802953,0.0400949,0.0289529,0.026233034390948717,0.027876388352056018,-0.62347390948057102,-0.62421200064709015,-1.2198095217756051
89,e11533072218503,5,this square,0.0471081547439,0.0392323061824,0.027611,0.1746,0.32156563286392342,-0.24916104263614036,1.2034158566076623,0.65686297768149182,1.6111177916530137
90,e11533072218503,5,this shape,0.0634669959545,0.0536014512181,0.0810597,0.0232736,0.22186976544419029,0.93694877916180708,-0.6947106060727396,0.22440857930301078,0.46664675239207826
91,e11533072218503,5,this circle,0.0537069514394,0.0340381078422,0.0888897,0.161614,0.15108292628351866,1.1107102388622025,1.0405272277977482,-0.082646073358383365,2.0685913933015674
92,e11533073144281,5,this square,0.0351895429194,0.0243072416633,0.0639508,0.0171143,0.038413047152851494,0.55727532547418013,-0.77196782084024773,-0.57137831528463834,-0.78607081065070594
93,e11533073144281,5,this shape,0.0575833059847,0.0351227559149,0.0422958,0.0212611,0.22377965681397644,0.076719073436413918,-0.71995336333495108,0.23269318472012196,-0.41054110517841519
94,e11533073144281,5,this circle,0.0553666427732,0.0294234007597,0.0138202,0.0411636,0.041998126069062398,-0.55520097506388577,-0.47031048509323015,-0.55582718778080675,-1.5813386479379226
95,e11533077186611,5,this square,0.0513874217868,0.0376438461244,0.000948998,0.155709,0.97364843581551563,-0.84083213239883825,0.96646415600921609,3.4854263228013322,3.6110583464117099
96,e11533077186611,5,this shape,0.0598818734288,0.0502162910998,0.00167855,0.0415104,0.062252237702271035,-0.8246423181989202,-0.46596166202072364,-0.46797018941443164,-1.7585741696340755
97,e11533077186611,5,this circle,0.0533800795674,0.0408656448126,0.0785863,0.0844898,0.051210318806739263,0.88205985716908586,0.073141282648507555,-0.51586712352512298,0.43933401629247049
98,e11533077471951,5,this square,0.0770470350981,0.0468223802745,0.00544398,0.0856206,0.10842459308461989,-0.74108137331965307,0.087326217561417008,-0.26768668032447634,-0.92144183608271235
99,e11533077471951,5,this shape,0.0585564039648,0.0378510653973,0.0147396,0.0417704,0.096829218709733933,-0.53479760193990455,-0.46269948398787775,-0.3179843584433994,-1.3154814443711818
100,e11533077471951,5,this circle,0.0632792115211,0.0438600853086,0.0068169,0.0534888,0.20841265696895792,-0.71061424855419486,-0.31571297429050738,0.16603518931013042,-0.86029203353457184
101,e11533079562976,5,this shape,0.0807836055756,0.0420258715749,0.0182718,0.064832,0.33589170064875806,-0.45641134016591578,-0.17343205115211133,0.71900568414831711,0.08916229283028998
102,e11533079562976,5,this circle,0.0589718185365,0.0127975670621,0.0996993,0.15165,0.062055063489410367,1.3505910114525879,0.91554795529556277,-0.46882547918526457,1.797313487562886
103,e11533079944053,6,this square,0.0702814757824,0.0381618663669,0.0757396,0.407154,1.3724678082831336,0.8188872343041409,4.1204094458077867,5.2153996531505236,10.15469633326245
104,e11533080485289,4,this square,0.0654160380363,0.0296666007489,0.0415294,0.0658344,0.37977072614931295,0.059709635120203733,-0.16085836948614141,0.90934133260991601,0.80819259824397838
105,e11533080485289,4,this circle,0.0563438534737,0.0411125086248,0.224063,0.466927,0.90858298377970592,4.1104241503547669,4.8701613467394109,3.2031895396365311,12.18377503673071
106,e11533145279933,5,this square,0.0406594797969,0.0299319215119,0.017401,0.0114908,0.072199721867157909,-0.47573669629049781,-0.8425048217616411,-0.42482062473092957,-1.7430621427830686
107,e11533145279933,5,this shape,0.0702117010951,0.0616635866463,0.00810155,0.0358071,0.11105111745926087,-0.68210587612979423,-0.53749883897958917,-0.25629350979836329,-1.4758982249077466
108,e11533145279933,5,this circle,0.0519674606621,0.0310683324933,0.0489334,0.11466,0.21157619177898282,0.22401645585178892,0.4515708497673489,0.1797577695777646,0.85534507519690239
109,e11533145985106,4,this square,0.038339626044,0.0262249112129,0.131605,0.0690155,0.12722108972025611,2.0586337340381835,-0.12095646457461987,-0.18615243166836526,1.7515248377951984
110,e11533145985106,4,this shape,0.0737370997667,0.0523989796638,0.0534635,0.101027,0.26689688707928694,0.32454716260680233,0.2805779189841533,0.41972436621963294,1.0248494478105887
111,e11533146317748,7,this square,0.0295441169292,0.0188489705324,0.00071013,0.0139314,0.023507450305427485,-0.84613300482386389,-0.81189174602590131,-0.63603486609217019,-2.2940596169419356
112,e11533146317748,7,this shape,0.0504790879786,0.0253882445395,0.0180233,0.0586027,0.075538804836471352,-0.46192605021096339,-0.25156788069840846,-0.41033656281338954,-1.1238304937227614
113,e11533146317748,7,this circle,0.0523538254201,0.0280612912029,0.0262516,0.0882806,0.069001482613165119,-0.27932861260119035,0.12069124347150706,-0.43869374373026471,-0.597331112859948
114,e11533147693749,5,this square,0.044972717762,0.0362054817379,0.0030257,0.0408779,0.0096130779456581189,-0.79474696509359677,-0.47389456799290985,-0.69630499157684345,-1.96494652466335
115,e11533147693749,5,this shape,0.051453448832,0.0260922051966,0.0155055,0.0414336,0.045507348375329638,-0.51780054345848425,-0.46692377861356871,-0.54060510625917324,-1.5253294283312262
116,e11533147693749,5,this circle,0.0488254390657,0.0405279919505,0.015984,0.0385579,0.06554238322447517,-0.50718164199682203,-0.50299562773834217,-0.45369840524516308,-1.4638756749803272
117,e11533147991237,6,this square,0.0318257883191,0.0187443718314,0.110544,0.0177748,0.079762226262543826,1.5912432606256717,-0.76368338484727594,-0.39201647373465764,0.43554340204373809
118,e11533147991237,6,this shape,0.0529861934483,0.0287287626415,0.0236076,0.0453559,0.026172277546627508,-0.33800125852378132,-0.41772532282801544,-0.62447554782550707,-1.3802021291773039
119,e11533147991237,6,this circle,0.0488863363862,0.0442749448121,0.000763113,0.0394364,0.038435398087076064,-0.84495721503075483,-0.49197558446943435,-0.57128136282248076,-1.90821416232267
120,e11533148420272,7,this square,0.0464478209615,0.017050486058,0.0240351,0.0459363,0.037291511917277136,-0.32851450225403028,-0.41044571224604615,-0.5762432395599707,-1.3152034540600472
121,e11533148420272,7,this shape,0.0712367892265,0.0436527505517,0.0944696,0.145964,0.018380718678636335,1.2345371905862874,0.84423058389535399,-0.65827327675745584,1.4204944977241856
122,e11533148420272,7,this circle,0.0615222603083,0.0216200370342,0.0594173,0.0795323,0.17492913739386065,0.45667153842564917,0.010958458323039901,0.02079250585486124,0.4884225026035503
123,e11533148939408,5,this square,0.0426566153765,0.0205175057054,0.10925,0.0665368,0.067743499643487415,1.5625347750955063,-0.15204792346472584,-0.4441505423158264,0.96633630931495407
124,e11533148939408,5,this circle,0.0516050606966,0.0400657504797,0.172451,0.28197,1.0996580890716265,2.9650648178593761,2.5501895603693274,4.0320229892341315,9.5472773674628364
125,e11533153765735,5,this square,0.0308965146542,0.0226824637502,0.0379551,0.00859394,0.02149479765213826,-0.019609103091263819,-0.87884149826815083,-0.64476522287474991,-1.5432158242341645
126,e11533153765735,5,this shape,0.0606619082391,0.0374969094992,0.0161946,0.0384741,0.10936471589009517,-0.50250789268232565,-0.50404652633829783,-0.26360867536031846,-1.2701630943809419
127,e11533153765735,5,this circle,0.0589775629342,0.0490735843778,0.00506728,0.0263845,0.14576530351976197,-0.74944099626716998,-0.65568899812540504,-0.10571251946715099,-1.5108425138597261
128,e11533154273996,5,this square,0.0477559603751,0.0280632376671,0.0301275,0.0103098,0.081819169049546114,-0.19331657927167409,-0.85731896410441721,-0.38309399802453648,-1.4337295414006277
129,e11533154273996,5,this shape,0.0633009001613,0.0293093957007,0.00337477,0.0667794,0.034515562914959878,-0.78700036614384505,-0.14900438280623271,-0.58828457474061868,-1.5242893236906965
130,e11533154273996,5,this circle,0.0478845201433,0.0327853672206,0.00229077,0.0113645,0.066654860539734836,-0.81105606437526634,-0.84408953386119179,-0.44887277184097346,-2.1040183700774318
131,e11533156255593,6,this square,0.0497417226434,0.0242044813931,0.0704531,0.0166334,0.13511547525213818,0.70157203434452509,-0.77800044140497748,-0.15190866776805628,-0.22833707482850868
132,e11533156255593,6,this shape,0.0513965263963,0.034545250237,0.00190821,0.0544279,0.090315986345895313,-0.81954578925934796,-0.30393342431445503,-0.34623704389870014,-1.4697162574725031
133,e11533156255593,6,this circle,0.0565046928823,0.0459124110639,0.000593491,0.0666244,0.055141852988400374,-0.84872140946123098,-0.15094926949041917,-0.49881316438681106,-1.4984838433384613
134,e11533156546289,7,this square,0.0409769043326,0.0171568915248,0.00289446,0.055922,0.03000755811431963,-0.7976592798929083,-0.28519252388823857,-0.60783911149729786,-1.6906909152784446
135,e11533156546289,7,this shape,0.0679469779134,0.0235172770917,0.0160183,0.0582414,0.063511817809932314,-0.5064204991660346,-0.25609894052235238,-0.46250646286521718,-1.2250259025536041
136,e11533156546289,7,this circle,0.0425812378526,0.0280303005129,0.00562774,0.0288217,0.062021993070494733,-0.73700353014288056,-0.62511946061867851,-0.46896892994693029,-1.8310919207084893
137,e11533157120454,5,this square,0.0405569598079,0.0306212734431,0.0952386,0.0416496,0.093220198615008146,1.2516016044626663,-0.46421447884816064,-0.33363933647001687,0.45374778914448888
138,e11533157120454,5,this shape,0.0910756438971,0.0541920848191,0.0618691,0.0914125,0.4656668428189798,0.5110808916596653,0.15997485179456206,1.2819360491094298,1.9529917925636573
139,e11533157120454,5,this circle,0.0494689047337,0.0445664748549,0.0236993,0.165835,0.18962510987291961,-0.33596819617272883,1.0934762561099995,0.084539761398176025,0.84204782133544676
140,e11533157666476,5,this square,0.0340996421874,0.01281869784,0.0449279,0.0428639,0.026430121047462844,0.13512750599013373,-0.44898322461776757,-0.62335709067261336,-0.9372128093002472
141,e11533157666476,5,this shape,0.0557034611702,0.030051458627,0.000702495,0.0424134,0.034130695128415857,-0.84630242926988963,-0.45463419937035249,-0.58995402976812183,-1.890890658408364
142,e11533157666476,5,this circle,0.0578345842659,0.0429096370935,0.0435872,0.00856136,0.10553645401819114,0.10537531151691512,-0.8792501408195631,-0.280214666435951,-1.0540894957385989
143,e11533158163200,5,this square,0.0367609858513,0.0176764503121,0.0362565,0.0304037,0.025276758373513605,-0.057303157923476372,-0.60527528020831123,-0.62836007398760874,-1.2909385121193964
144,e11533158163200,5,this shape,0.0525977052748,0.0447424389422,0.00236433,0.0231645,0.06080835497787257,-0.8094238017589741,-0.69607936762183698,-0.47423337214275835,-1.9797365415235695
145,e11533158163200,5,this circle,0.046130001545,0.0404321551323,0.0159701,0.0298225,0.045400559427491084,-0.50748938112874409,-0.61256556799481976,-0.54106832857105258,-1.6611232776946165
146,e11533158505451,4,this shape,0.0709587037563,0.0588177628815,0.0844205,0.114105,0.42848091158082569,1.0115298641369581,0.44461230295951459,1.1206332796171363,2.5767754467136088
147,e11533159385631,6,this square,0.0428243540227,0.0324767529964,0.000238222,0.043501,0.022629515957865238,-0.85660537658978997,-0.44099218979460997,-0.63984311391544635,-1.9374406802998463
148,e11533159385631,6,this shape,0.0634539276361,0.0394135564566,0.0162121,0.0539722,0.21189372400314616,-0.50211934361045629,-0.30964939684171933,0.18113514068170622,-0.6306335997704694
149,e11533159385631,6,this circle,0.0590631887317,0.0437903031707,0.068156,0.0287312,0.17711102725255201,0.65059621485560448,-0.62625404794217887,0.03025696903261697,0.054599135946042585
150,e11533159607984,5,this square,0.0414103195071,0.0357522778213,0.00574198,0.0607134,0.075065625613821713,-0.73446845412397133,-0.2250919179937457,-0.41238908957655651,-1.3719494616942736
151,e11533159607984,5,this shape,0.0578873157501,0.0299290828407,0.0222356,0.0529875,0.048281433580825352,-0.36844920384569191,-0.32200042257933048,-0.52857185573794008,-1.2190214821629626
152,e11533159607984,5,this circle,0.0503995530307,0.0213558990508,0.000207402,0.075828,0.032482419866023779,-0.85728930885559274,-0.035506119099347352,-0.59710381345934449,-1.4898992414142844
153,e11533160231802,5,this square,0.038312394172,0.0121843889356,0.0341438,0.101172,0.036514268169640762,-0.10418763835562811,0.28238580101315658,-0.57961471809741505,-0.40141655543988658
154,e11533160231802,5,this shape,0.0567898973823,0.0320496931672,0.00141675,0.0682673,0.050640469424021922,-0.83045201294259319,-0.13034128345466836,-0.51833897996558964,-1.4791322763628512
155,e11533160231802,5,this circle,0.0612016767263,0.0538094602525,0.00880617,0.0843463,0.10706698181266827,-0.6664691940850006,0.071341437727516388,-0.27357564022862052,-0.86870339658610463
156,e11533161870392,5,this square,0.0457049012184,0.0251973960549,0.021878,0.0681283,0.041223296211303308,-0.37638494662355426,-0.13208505552906341,-0.55918819550013543,-1.067658197652753
157,e11533161870392,5,this shape,0.0773035362363,0.0281602777541,0.000424837,0.0760914,0.039256429137522746,-0.8524641019374174,-0.032201185520971967,-0.56771994650543189,-1.4523852339638212
158,e11533161870392,5,this circle,0.0630742907524,0.0412089377642,0.0583231,0.0289638,0.14420114900905712,0.43238912284416731,-0.62333676464327137,-0.11249740950727682,-0.30344505130638089
159,e11533162144527,5,this square,0.0375640615821,0.012369309552,0.0208316,0.0402042,0.032060714157214419,-0.39960608588373342,-0.48234469924757317,-0.59893306168513216,-1.4808838468164387
160,e11533162144527,5,this circle,0.0546382255852,0.0452767498791,0.0125301,0.0433916,0.051289091777693439,-0.5838299733743485,-0.44236457271505009,-0.51552542713745775,-1.5417199732268565
161,e11533164692587,4,this square,0.0546734184027,0.0338819399476,0.282853,0.0159217,0.27201587663993787,5.4150618172316314,-0.78692786940260417,0.4419291938423961,5.0700631416714232
